id,price
3574900030,476371.85
7853230570,458208.185
320069049,333942.6675
9839301060,745320.125
7011201333,550672.125
2781320100,252988.3675
3421069120,653154.9833333334
7852030320,505492.2475
5316101075,2617355.625
5309100750,522183.655
629000730,740995.875
511700170,307085.875
1562100030,539723.175
2489200230,528301.375
524069116,538013.9816666667
5315100737,955016.165
1868900675,859896.5
1608000120,348725.715
705700240,361461.3775
7575600610,244790.46916666668
1778500015,640600.9225
5423500240,197766.875
6713700025,327637.025
2734100734,288920.3025
301402280,208940.5080952381
2113700205,329394.18333333335
4114601570,1984925.44
3332000615,372785.735
3630050180,360900.2933333333
6852700520,614298.0783333333
6870310010,679350.9625
6163900981,308611.54
393000142,311473.5175
1771100130,338668.4033333334
1442860160,381798.79
9191200435,570538.7875
6788200800,1174935.875
1115300070,694705.9425
3176600105,799254.79
2770604665,600989.055
5469500580,375708.9125
5680000545,396084.2725
3424089119,724154.5925
1328300180,344808.125
1773100922,347514.6525
4123830480,316682.37
9808610190,963451.365
4250200140,281119.775
4217402115,2481974.875
3831250350,326485.6125
2397101055,792332.14
6817850110,809548.745
7526800200,683697.5425
7853370100,607697.85
2523089025,799543.7675
9476200680,283095.235
5714200140,407075.595
3575304895,632187.5425
263000018,433196.28125
8080400177,564302.6075
6450304130,317140.5675
514500090,641418.3325
9477000300,467409.0
853600310,1618913.225
1951600240,200028.0
1099900120,340875.8
5323100120,596767.3
1223089016,548508.005
522059172,247184.005
1930300190,582399.8725
9542840410,307061.395
8665050530,479612.72
5592900205,319229.425
5450300010,769929.7275
2459960030,358201.75
3331500455,437452.63666666666
3432500705,476650.6875
3702900165,331950.375
5249803550,517961.85124999995
626049058,493839.2025
1788900380,194348.3575
8075400360,192900.83511904764
9113200250,713918.2525
2738640040,680993.425
7821200307,470466.815
3530440140,241171.375
3582700130,439707.0575
9276200569,757352.5325
7197800020,587600.355
686200490,538070.955
3501600100,349255.16
6383000690,555828.0
7604400150,332038.3575
5249801411,874285.5975
2607720420,462825.49
9561100010,417495.545
1796370590,254116.8325
4077800593,395441.165
854000165,254461.90583333332
5536100010,851167.0
4188000670,813450.205
31000165,1223211.7325
662350050,928023.905
4137000280,264638.8625
6169901130,1113946.075
1953400510,234168.96875
7518506716,901416.625
1552520010,379769.125
7955080270,327544.6075
9212900100,563839.2083333334
3438500798,280466.46
7899800890,262263.5
4319200605,542113.775
1329300480,372576.8225
8935100100,921394.83
5016001260,379376.195
4337600280,285683.4025
1446401220,202966.84374999997
7135521530,625329.0875
6888900115,360907.75
2413301070,298128.3375
345700040,296643.61
5566100145,544921.9275
7634800070,420690.1875
9346910500,597908.3375
3529300060,295704.7375
8128600060,1239929.0
8572900275,232488.12916666665
4139420590,1290104.0
9274200322,575217.75
1472700200,546262.5625
8820903380,522263.925
8563010130,810612.775
8965450110,941176.69
9274204230,559192.875
8165501700,344555.625
2193340260,510656.06
1860600290,752011.0375
1222000055,197892.97833333336
2492200280,559148.625
2488200455,465400.58
809001520,1510885.025
1796361140,243092.9375
6398000011,669683.8425
6813600365,652408.38
7504100920,826327.335
8835770330,392127.3075
524059322,737051.85
4307330280,357827.75
1245002952,920493.0708333334
2021069059,287768.4
5700000595,524139.02416666655
3629970930,766951.135
3336002215,248178.47416666665
5100401060,633438.875
3278600750,251725.46
1126069045,1582071.3499999996
7568700175,335548.6075
452001475,460309.005
9283800230,530973.86
1737300130,571568.25
6189600040,532424.915
3679400025,482293.25
1096100010,334961.57
9513900050,252478.9833333333
5452800645,867712.39
273800100,239576.09583333333
7228500037,564511.5575
808300090,498978.8125
2493200215,534629.6375
5035300255,686133.775
3380900160,393664.345
3630000130,439179.9375
7300400670,281910.77
6798100070,336944.095
8078400010,593626.375
5566100060,584441.296125
2768200212,511365.3333333334
4035900060,568934.04625
9460000110,483717.53
7199320190,678211.1375
2225039081,462098.77666666673
9512200050,630815.325
2634500085,338749.1275
3654800200,298267.5616666667
2724079090,732758.9575
2597520720,752372.6275
3034200426,390907.18
984000130,296787.2525
7852020670,421214.395
7923500060,595563.3375
2310030510,267778.75333333336
2205500540,443192.3855
2493200015,618173.35
7853361420,595612.1675
5652600605,596707.615
5285200020,415259.47
9406530150,380218.92
5706300020,498228.25
3278602490,416390.38333333336
7197000100,559956.1675
4447300008,565701.75
7899800045,237373.4425
9250900095,374392.445
9268851740,688357.01
8682261440,512197.6
7284900385,663118.875
8079040300,436928.25
2225300585,406714.215
3223039013,466170.05
2013801350,283077.805
4055701110,650242.4458333333
3578401770,405406.22416666674
4046500720,518591.125
6145601745,322000.375
5207200195,784403.9458333334
1972201856,584275.0
7212680080,262138.805
7277100510,513610.25
522079022,496401.8325
5605000440,752199.5525
6632300230,355835.2375
8815400165,673406.835
6708200320,765513.725
2426059076,685524.25
3260200200,605992.4858333333
2770601741,542968.3422619047
4338800500,249345.2375
9201000320,727005.575
7655900038,326264.1425
3625059140,469903.4
4222310010,181701.86
2114700115,352896.2
3291800710,367040.875
9406590010,362527.9
3025059124,2283321.95
7972601250,448360.8575
930000470,1063793.4925
6690500060,486981.05333333334
16000015,195363.625
5693501102,579432.295
8079040490,440554.125
7225000155,377201.125
8819900170,790328.625
7972601270,309925.525
1224069074,777511.5975
5126900321,373258.405
3438501860,266772.565
2822069080,395685.38
1656600310,538656.855
3856900507,1091769.555
1626069139,578312.27
2524049257,1420614.375
3904960150,536237.51
7214820610,522103.0475
7977201845,560309.92
2428100080,735365.3475
2202500135,430036.78
1523550220,658100.1275
2313900610,466955.685
4123840050,405606.1325
2125059124,812702.2975
1225039067,475734.55333333334
6431500283,425141.7375
2473380010,300523.653125
5694501195,400260.375
2881700046,372605.0
6837820330,336449.0425
2337300370,205541.325
3876540630,228393.1225
626059317,351825.825
3374500520,337282.395
7228501903,398752.8925
4019300051,443234.79
4232902615,625503.7525
3546000090,265008.115
8127700215,802435.6875
3438501100,270648.9925
1769600066,884443.25
8146100610,709483.275
3052700695,620310.2
7954310210,612885.5125
3761700053,1113910.24
1320069179,321239.04
1331900410,950862.5
7303100210,362627.2625
2464400285,578133.365
6163901150,363381.1625
8955800045,362497.7025
2314300200,418160.9775
9528104360,472711.2
4177100005,703806.42
8856960260,331504.575
1828001220,829574.91
3066400710,661729.125
624110610,996332.125
4040800260,415609.62
5019500215,456008.72
2481630180,871735.75
7203170190,654658.245
510001280,751754.9075
9430110120,682596.5625
1565950030,317265.5
9828202255,869656.275
3878900270,418787.3
8091600080,256131.625
1112000035,363784.865
2228900270,304195.9325
6648701740,330394.3325
1245003740,693492.2
2174503441,595417.5
7708250010,309138.1325
6072300110,598201.880625
2329800140,271583.375
1494300040,566623.46
3832050130,322191.6725
7203100730,951459.825
7199330170,527513.5875
7785000220,774778.9275
1250201175,487133.3825
4054500180,948102.7
7905200061,491633.7125
3751604895,198932.7916666667
5220300140,324931.75
3323059027,322952.19
8651611980,1073460.225
8673400190,569527.875
1668500100,881464.2
1023059365,479358.69
3308030060,335426.785
4232400860,831193.625
2144800615,186330.625
1568100920,678221.175
9406510040,486858.7625
2923049421,287592.85
1051000040,1487553.6
2077700042,690730.7691666665
9423800030,304652.09
9818700455,633003.935
7133300675,330943.9675
4113800550,582456.9375
5553300375,1346328.4025
2025701530,285662.245
7942601155,439274.1875
7524300020,261897.96125
2520069100,341978.4575
5412300410,220363.86833333332
7504110760,706887.075
2594200350,484980.75
2722059013,217900.99833333332
8078430480,561365.925
1423069162,504420.8625
8856001090,198550.5
7000100631,931260.8725
4222200280,248934.0425
7971300050,652011.56
2009001600,221107.225
6619910140,873940.2575
2877100985,516377.7175
1196000007,480784.6775
1330850130,815141.825
6664900410,253322.225
1231001110,397488.3
9235900030,267850.14
9407101840,336934.125
9523103001,472190.625
2149800278,351777.4975
7234601198,604269.365
9476700035,449709.59
9297301065,448382.545
518500700,655175.535
7843500090,313151.775
6056110780,283311.3825
2345700260,378175.1725
3509600070,240795.125
1431700280,428967.4825
1623049174,290247.69916666666
3024089049,344050.1725
7853340450,406988.74
7732410360,767720.3358333334
1446800995,327041.1975
2946000285,237934.8333333333
425079100,355355.755
3876313040,481115.925
1762600260,1082586.66
1925069121,558099.6425
7443000480,872412.27
7820000015,339154.175
4027701253,470063.5
2826049165,331716.5
5426300060,1238301.0416666665
1278000210,153041.90625
923000270,322629.4925
7657600005,278290.025
3024079057,430953.7575
3276180020,299033.24583333335
7304300760,335195.8725
3908100020,546147.385
8835400805,878588.49
4051150070,217272.31749999998
3904930530,468551.675
6163900971,338162.63
7942600310,452525.165
4365700330,241484.4375
423059207,279713.52
3992700265,314694.925
7177300090,498079.9275
2540820010,814078.295
5700002510,643414.3775
5201000030,574113.29
7631800015,1764678.75
2922702965,581989.2475
1525059198,939239.995
1245003160,777376.705
3810000455,345576.0716666667
7855600080,779569.1916666668
5701500030,1018757.8475
7504020400,600377.9625
1402600570,315322.6775
7575610760,237663.1225
8731990370,321115.1125
5021900090,938303.48
290000075,333623.795
2841500010,563026.125
3955900830,519092.9375
7852110140,530525.8
1311400350,275645.4675
7773800015,659385.75
4123400320,564309.07
2725069157,859897.405
666000143,839760.84
5101408678,567926.665
6371000026,445065.115
2024059084,769656.65
7283900036,300206.5
8881900230,808793.9675
3959400135,333986.8
7696610270,241574.40416666665
1689400150,865669.5
5103900015,437933.39
1441000350,476660.12
5101408735,341758.0
3126059027,2374868.375
2320069014,403194.2275
9541600015,614072.05125
8682320420,708446.0625
1562200090,594806.5375
3395070980,444060.125
7349600230,253809.836875
522049122,284036.7
869700060,307240.975
811000055,1584254.45
1221059176,374401.525
1523059103,458453.535
2025760210,652101.5
9218400088,287655.7
8682292020,453863.25
2623089135,351764.20833333326
3758900259,1391603.425
524069049,472391.6475
3121500150,888431.125
5581400080,817428.3575
8087800020,472562.5775
4070700290,730801.31
3296000170,713349.2925
9238500040,632317.6875
2744600040,354635.2975
6813600380,630469.915
6140100150,616255.2558333332
2201500555,451362.2325
2600110250,676776.9075
4337000275,191452.249375
1186000150,482557.5625
1972201963,507117.63
1105000745,357685.66666666674
2887700560,611788.84
4039700080,494214.535
522049104,317670.3175
4202400078,250022.3904761904
7520000695,221629.07916666663
7714000310,411047.0675
4319200060,674057.6875
8624700015,631576.875
5104520610,314858.545
2354300845,357122.16833333333
3824100291,511280.83
6151800612,255015.95
5454200080,939128.555
6413600290,350969.355
2131200065,338074.45
1459920010,263677.405
50300090,450499.4975
2326300090,624803.885
7714000070,411024.7675
3630180500,1070540.55
1727850340,904716.365
8691430330,927060.575
2310030390,241390.155
5561400610,512093.25
7010701016,480299.895
7883605915,231119.9375
1282300995,372496.9
4040700310,527082.495
3353400435,230091.89
2143701015,400865.5408333333
255450020,391497.5225
1020069017,244781.7525
4038200120,533229.07
9284801100,313525.0525
1965200075,686066.5083333334
847100047,574344.3125
4038700720,484856.3125
6815100085,929124.86
2508000020,324044.4375
255520180,874154.1725
6822100750,572522.115
869700050,315377.375
1775801405,580725.955
6600400090,264195.86
7202330270,442774.435
1683400165,805235.9025
2625069070,1103700.425
7625702440,474030.9625
3388000640,230644.49583333332
1899400365,266201.3375
6899990200,676322.05
5569700020,814117.1775
986000045,300555.7525
3293700221,327082.1125
3764800250,408590.75
2291400566,411393.2653333333
4219401236,1580946.7
4239400840,148821.25
7211400990,197422.3125
7696500280,170691.3291666667
7215721070,519816.71666666673
3204850140,377354.4175
4322200220,920715.125
2566300100,1291208.525
1944900090,430239.125
6648500390,318237.8375
7385300020,830681.6025
1704900135,372826.31
2877100655,731599.74
2726079098,560189.8375
7625703800,420698.375
318300040,563685.5
7922800190,533330.23375
2023049361,173548.453125
8946400210,491330.225
6071600450,523478.08625
4343800100,437034.5108333333
1443300140,438667.035
1024039001,988814.625
2767704860,580269.1025
7234600851,658408.3475
644200065,943048.915
7784400035,550590.55
3826000560,245783.1116666667
9272202260,544181.85
263000253,428805.4375
3621059043,488969.6025
240000130,481353.44
1352300120,279801.7975
7849200861,323327.8745
2487700130,792962.25
1796100140,251631.47
7234601221,587494.16
8651710190,459271.575
2916200091,527858.0208333334
1232000915,522031.8384523809
1545801970,299825.415
3211200420,340472.6833333333
7686204675,189462.9375
3141600210,228482.33
3959401284,475120.1575
2113700825,242744.245
3876000710,389933.25
522069022,497378.7
3214200070,390755.64
1221039156,307656.23
259600790,412987.4525
785000040,454138.29
8138870470,572492.385
2596300035,312959.96
540100057,1532877.4
3073500045,684729.6825
5363200266,464270.975
8682261650,542153.8375
3224510080,990387.57
3211270160,404289.94
9269200520,258444.25
293810190,446109.25
4197400043,348782.0
3026079031,346089.9283333333
5332200405,1053655.125
2473411210,324615.625
9268200315,481600.2825
8123500050,718612.18
3221069091,379697.4725
2485000165,580476.0
4058800215,1258653.615
1926059039,768213.49
2533300680,963343.35
3343903640,376887.88
5700003705,1123228.34
2023049372,351466.7275
4058800830,851494.9775
3333002302,347435.0
2944500340,298951.84
1982200790,581561.58
8929000270,519750.4325
8122101440,287810.825
7525530470,791726.8575
9332800020,756867.915
3878900525,271571.375
5420300210,289790.125
9232900165,360960.8125
6414100026,449845.6575
3013300660,568884.25
7954300120,557442.7275
1081200360,329036.25
2877102345,601503.53
2202500255,437215.7625
7984400050,256910.65625
9558020380,461914.125
7812801850,246436.5
8944460020,375890.45
2306400040,606344.875
8649400410,438151.625
7889602020,255022.2291666667
2041000025,562533.375
871001484,690589.375
2767602141,528121.6666666666
3630180470,807738.75
2769602140,472495.635
2473250280,362409.81
5422560660,478708.4075
3756600240,346733.695
8651600160,902627.585
7202300540,849674.125
8961950250,406986.455
3303000130,426065.755
798000062,281916.2725
1695900150,748365.885
1604730150,477530.12
4136930310,335736.8075
8835401250,1083974.125
8665900328,419229.1075
9262800255,262179.355
1853080570,823622.425
5556300114,524072.96
9517200290,506316.6
4037200295,463285.3925
7417100123,405427.1125
2620069077,207413.375
7922720040,825298.9
558100090,503461.8425
257000037,275201.475
3319500385,418456.625
9297301520,362689.9725
3580900090,371464.5
1321039076,166502.803125
7227801581,319368.525
9407001620,273534.48666666663
2130400150,337714.8175
2312400200,251746.9241666667
4046700210,357682.4425
1193000480,1044789.17
1492800296,591801.3625
3013300017,395163.19
3630240140,568511.8819047619
1049010390,365713.75
9320900420,150376.5375
4315700060,411634.5
2591010290,350057.4175
323089085,528835.3675
6600400270,219944.63
2919701105,513668.5675
7202360670,879600.6025
8927600100,839818.9916666666
3211700045,619648.555
4027701326,527858.4875
1601600195,286115.83749999997
7853280350,974257.8375
3629970130,798635.185
7203120020,820913.2975
9542900190,387845.115
8035350120,593553.0
1238501184,867023.7575
251200240,460474.875
8945300200,187721.1575
2162000160,1049022.57
5466310060,219484.96520833336
1239400064,959803.1333333333
5205000020,339221.3
1720800305,648998.81
7280300375,620398.9375
2095800400,488566.375
7852010950,549366.875
1428001160,510298.0541666667
9528104910,768162.35
8644210470,784060.0725
7923300310,497176.5425
254000100,910852.525
1931300688,498345.05416666664
7007700030,457962.38
422049178,240045.0975
422069067,465521.555
2923049393,348260.05
930000305,634375.335
2461900448,545327.7875
2610100020,319969.3175
2895550050,268737.9
7701700040,304697.3408333333
2460900020,455867.0433333333
9827700105,613436.0625
1005000240,281037.7183333334
7200001254,548272.625
866400040,516085.285
305000170,655573.5266666667
2260800110,990688.355
3442000127,585141.7775
5253300437,479569.5833333334
7576700150,1065947.125
5469501410,415069.5975
5104531120,633498.2083333333
723049434,356757.495
622069006,1351573.625
2517101200,316030.4875
8159620160,267101.7475
5561300640,406450.925
3317010130,214787.7625
4364200250,426519.4875
8732300060,852189.115
5603700025,675719.6675
3585900190,1017170.4
3996900575,257094.85
8731801260,245279.6425
3810000860,258187.22083333333
5700003585,2090573.875
6332000050,480669.0
9286100250,465375.47
9471201110,844294.4225
9290800050,517603.5325
7300200400,612992.6375
526069024,960216.25
1454600156,1036436.625
3904980360,510651.56
2626119062,283215.7966666667
8651730290,453818.66
7611200195,787442.1458333333
1919800260,578857.305
6632900354,326330.0525
3972900195,319497.415
5151600170,268016.685
7016000440,513793.5175
871000435,852415.6525
9578060540,500854.265
2332700060,810538.9477380954
766000240,358204.065
4363700200,348667.775
7100000250,328521.9375
2781250560,208444.75
2781250100,371166.6825
5419800220,263751.3575
7147600245,245413.35166666668
2926069083,1033096.605
6189200125,839049.1775
9542830160,299595.855
5152200020,270398.13
9412900045,445259.5
6600410480,218874.725
6979970080,702408.75
5636010280,279703.72
1732801300,937710.8425
5561401530,410640.0775
9578500510,366809.765
7304300906,315056.375
1223089077,828561.0125
721049207,263613.9075
8691330310,801198.0
1523069204,428277.37
3188100105,611180.77
6608500290,432862.23
2891400410,358025.4675
7663700551,333625.4116666666
5413200140,252499.9975
425069139,568941.695
6713700155,401145.395
2767603505,463352.5625
7789000080,254162.115
9211500620,228771.4975
3750604417,199758.1666666667
7922800320,518095.9675
1471620240,342048.40833333327
2222059052,380943.45
9551200270,912498.7725
2767603160,506477.50000000006
9406710060,372657.01
8929000250,358840.7583333333
5538300120,467173.78125
2223069120,501455.8625
1652500060,1931591.3
8564500240,430478.095
3629700120,656396.3601190478
3943600070,383433.0
4171200025,291655.975
2425049063,2520244.75
9828701650,413732.215
3581000340,362907.9325
8100900015,382857.99166666664
2125059161,998139.6925
304000380,184821.25
8146200070,1515798.57
686530170,660353.5675
2917200645,502051.845
9547200530,982643.9025
2122059199,785644.5125
1150000740,542450.69
5706200060,349585.625
9265410010,228753.7525
4083800555,485816.285
6152900332,330274.32
2520900301,262932.7075
9828200790,446936.81
1657530180,301543.23291666666
7471900045,292290.0341666666
9828200460,377021.72
1775900140,448587.125
6139800430,510872.875
7214400005,488018.625
5332200026,598705.2325
9510970300,839197.6
2540830020,439158.9075
3392100140,222306.43437499995
1326069191,387055.335
2125059112,853431.3825
859000022,353681.275
8854100350,539590.9625
121059007,220116.58416666664
7977201707,524247.66666666674
3859900060,2026040.125
8815400735,761185.91
705700530,354584.465
6600780130,423973.5825
6378500105,418657.0321666666
8143000310,457891.4625
2877102330,674101.185
3526039074,599698.64
2115510300,238463.36
3024059014,998716.52
2141330360,679102.9075
546000400,555825.625
2071500011,440339.75
7972000240,238238.0175
7016200460,503069.125
6204200180,437892.5525
1552100135,1420256.8425
88000173,456873.9275
2581900235,959705.275
9211500560,239880.75
621069218,382593.8575
1321970240,305045.045
798000630,328164.0125
421000285,290564.26875
2824600180,753742.375
3832051140,337739.72
1237500105,827408.3525
8802400906,320015.7075
3166900270,362059.0125
3682000060,403959.1425
5469700020,297409.39
1245001820,639369.925
9547205660,580181.4583333333
7974700122,626295.1916666667
7550801225,564799.57
1099950050,879778.1875
1402900460,325389.49
7636800041,1155237.24
2115720270,260768.375
8651441750,200864.2575
3904100035,286280.87750000006
8815400020,729075.7525
3303860590,465682.125
5427110040,1236909.0125
1782000160,346742.805
6204420290,515341.315
3995700245,297474.35714285716
7955040130,473756.1625
1442880650,522679.5125
8833510230,788475.25
7283900551,359264.13
4396000180,262100.71166666667
7504021310,781441.645
322059264,212525.77083333337
3654800040,274327.7916666667
2767704777,514026.6725
3278602190,384049.275
3236500220,461988.20083333337
3410600100,269210.385
629410180,754612.8825
3352402250,197047.36666666667
4363700304,355621.93333333335
7237550130,1153823.175
9808590210,1223868.6475
8074200175,308629.2291666667
3463400330,500261.7575
6306400140,1236624.125
8564950250,558625.1625
5381000070,217104.745
9826700697,418784.915
8132700190,473884.1375
7943000020,158037.2189583333
9547204675,624640.37
4112100101,641755.84
727500030,796326.25
114101426,318319.5525
9274202005,855783.435
1193000380,768990.24
3039000020,540158.875
7852170130,651114.9425
2624079010,586955.4675
4137010540,289519.485
7576200012,787839.25
1138020020,298165.88
3969300030,204236.9
898000200,204039.25
5153100030,357198.3575
5104532030,613632.0416666667
4406000050,209087.8025
9274203390,591328.4475
8682290360,485283.375
6928600330,312493.6375
4139680070,882133.21
6844702690,474015.5316666666
2154970020,1626589.0
4385701285,1566130.705
2426059071,608698.975
2867300160,604714.2
9512500720,550151.2275
1773101020,311746.5175
8687800100,294032.0758333333
3627800050,1490392.9075
1604600227,308886.4925
3300701170,478577.0625
9250900111,499246.25833333336
7015200790,654300.74
1311100490,259253.85
2469000010,824842.475
1982201596,565524.03
1862700290,322226.5275
2586800270,244834.075
9528102772,524458.1066666667
5490210200,505973.3375
6669080020,542817.83
179003055,230459.3075
1860600535,807161.2125
1592000130,577262.9675
3905040170,532572.23
9320500080,298830.425
9276200850,433737.255
224069114,610428.0
2260000340,580285.1275
5096300130,423607.6375
3432500215,390823.625
2600000050,760815.0909523809
8856003839,230945.5525
2492200435,529401.9925
7855900110,966329.5608333333
6806100250,305989.075
2770603523,495027.775
1370800515,1678485.575
2726049150,543748.595
1226059161,604243.65
1068000375,2630278.675
9528104109,530189.4725
5126310060,524081.015
1951820070,564381.5
1545805980,425546.2
9464700340,876232.575
4319200675,872598.0475
7518500885,574597.2925
7852020620,489584.625
869700370,329689.00416666665
8643000190,253476.2075
8902000267,533314.42
7972602435,252237.5625
2050100210,809706.0875
6705120540,559582.0
2767601390,583692.26
4141000490,1196197.175
9345400350,788170.3225
3222079162,329076.0975
7789000120,264622.2525
6646200770,606350.125
6666800180,823280.11
1725800280,504171.6625
6117500460,667211.65
5470100220,226675.525
5457300478,479973.4258333333
7550800195,568569.625
7787050180,547034.43
6204430250,529351.65
7640400250,565531.9775
624110920,811513.5325
3629920140,407519.9633333334
7173700518,788249.795
3210200395,198531.5416666667
2473480560,373952.79
2623089141,453864.41
1423800080,214314.0
2076400050,274258.6875
3832060120,359005.63
7702600930,335635.5
5101404555,420536.605
3723800415,458831.805
3356403400,212915.2475
9214400125,538160.275
1797500530,518504.375
9551201660,916758.625
3878900815,400419.74
1760650280,333445.425
5466410030,238554.395
6388930620,600139.565
2331300395,751917.875
9412700160,307838.6575
871001611,690508.0625
3142600120,634985.875
3995700220,340205.47
2310000280,290283.465
8039900400,404686.01
7504021510,752860.6775
1959700445,1718896.925
1556200155,551231.625
3629960590,365421.0875
259000240,394711.8008333333
662440020,378555.2875
3123049142,527237.065
321100260,665920.4425
6840701095,505271.87666666665
3738900165,487074.3475
4427100130,343594.71416666673
9238500100,543878.44
6145601810,322965.1875
2570300090,338486.25
4017600010,475168.0833333334
1005000220,385818.5416666666
1257202120,604954.3025
9527000490,485263.5
8691400080,749587.5
1726069084,462885.0
248000240,198230.75
6113400046,465109.2875
2130702350,488323.5625
920069052,346044.235
6071300160,632362.2625
1623049041,161558.22583333333
9268200285,364859.25
1843100520,398038.88
2887700826,602892.375
9122000385,660889.1875
9475700220,425831.375
2804600005,903062.11
2896400300,441742.3075
5015000180,713398.1225
3630220180,779458.9175
8832900780,566352.7
1568100300,462271.25
8718500610,375072.875
4147200140,1338918.0
1973700030,1043921.0825
8862000075,199429.01833333337
9320990110,319609.3625
1151100035,469187.555
2011000010,256456.11
1651500060,905895.0
446000190,740016.2525
2344300220,905493.4616666666
523049195,206143.82291666663
9191200015,702568.205
7942601410,595261.1225
7137800300,222345.56
7853300280,548082.22
6654700240,310363.4975
569000050,665666.4
3584000180,238618.6025
2026079055,339233.7183333334
8898700880,293175.565
5075400150,548081.375
8731981360,397288.36
4222500020,251068.9675
7996720050,635333.8125
4077800094,605872.125
6446200365,716192.0175
2824089053,492400.175
1311800220,232093.4
3522049063,475658.0725
1721801280,200470.41666666663
